subjID,is_control,eval_index,eval_id,eval_n_start_ts,rule_text,category,evidence,input_rule_rating,eval_n_end_ts
user_1594249910833,True,7,7,1594250485500,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,15,1594250500082
user_1594249910833,True,8,8,1594250500082,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,85,1594250515057
user_1594761367006,True,1,1,1594761640352,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,63,1594761657359
user_1594761367006,True,2,7,1594761657359,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,49,1594761660498
user_1594761367006,True,3,6,1594761660498,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,52,1594761664969
user_1594761367006,True,4,2,1594761664969,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,51,1594761667646
user_1594761367006,True,5,3,1594761667646,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,100,1594761682391
user_1594761367006,True,6,5,1594761682392,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594761686970
user_1594761367006,True,7,8,1594761686970,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,100,1594761690508
user_1594761367006,True,8,4,1594761690508,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594761697250
user_1595623184030,True,1,3,1595623518814,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,5,1595623539891
user_1595623184030,True,2,2,1595623539891,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,60,1595623560408
user_1595623184030,True,3,1,1595623560409,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,10,1595623567675
user_1595623184030,True,4,5,1595623567675,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595623574221
user_1595623184030,True,5,8,1595623574222,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,35,1595623585492
user_1595623184030,True,6,7,1595623585492,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,13,1595623596613
user_1595623184030,True,7,4,1595623596614,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,16,1595623602038
user_1595623184030,True,8,6,1595623602039,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595623608534
user_1595530571067,False,1,1,1595530851318,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595530862400
user_1595530571067,False,2,7,1595530862401,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1595530882814
user_1595530571067,False,3,8,1595530882814,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,1,1595530887877
user_1595530571067,False,4,2,1595530887878,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,24,1595530903910
user_1595530571067,False,5,4,1595530903911,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595530908269
user_1595530571067,False,6,6,1595530908270,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595530914425
user_1595530571067,False,7,5,1595530914426,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595530917750
user_1595530571067,False,8,3,1595530917750,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,1,1595530922124
user_1594176661687,False,1,5,1594177036761,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,88,1594177049497
user_1594176661687,False,2,6,1594177049498,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,81,1594177052275
user_1594176661687,False,3,2,1594177052276,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,79,1594177054088
user_1594176661687,False,4,8,1594177054088,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,79,1594177056316
user_1594176661687,False,5,4,1594177056316,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,77,1594177058230
user_1594176661687,False,6,1,1594177058231,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,82,1594177059965
user_1594176661687,False,7,3,1594177059966,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,78,1594177061847
user_1594176661687,False,8,7,1594177061848,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,76,1594177064266
user_1595907288290,True,1,4,1595907572199,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,28,1595907581334
user_1595907288290,True,2,8,1595907581334,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,26,1595907587650
user_1595907288290,True,3,6,1595907587650,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,40,1595907599618
user_1595907288290,True,4,7,1595907599618,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,41,1595907610246
user_1595907288290,True,5,2,1595907610247,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,72,1595907618188
user_1595907288290,True,6,5,1595907618188,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,29,1595907623487
user_1595907288290,True,7,3,1595907623487,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,66,1595907637545
user_1595907288290,True,8,1,1595907637545,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,29,1595907643443
user_1594916040377,True,1,6,1594916430835,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,2,1594916440531
user_1594916040377,True,2,3,1594916440532,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,2,1594916461587
user_1594916040377,True,3,1,1594916461587,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594916475786
user_1594916040377,True,4,2,1594916475786,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,22,1594916507684
user_1594916040377,True,5,8,1594916507685,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,3,1594916534103
user_1594916040377,True,6,5,1594916534103,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594916541074
user_1594916040377,True,7,4,1594916541074,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,1,1594916556346
user_1594916040377,True,8,7,1594916556347,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1594916576925
user_1595132974991,True,1,4,1595133560046,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595133571340
user_1595132974991,True,2,8,1595133571340,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,1,1595133578078
user_1595132974991,True,3,5,1595133578078,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595133587038
user_1595132974991,True,4,7,1595133587039,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,11,1595133595974
user_1595132974991,True,5,1,1595133595974,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595133604720
user_1595132974991,True,6,6,1595133604720,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,78,1595133619078
user_1595132974991,True,7,2,1595133619078,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,95,1595133638856
user_1595132974991,True,8,3,1595133638856,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,1,1595133651051
