Subject,Condition,Trial index,Code block,Trial catches fish,Subject response,FINAL - total mechanisms,FINAL - total shape references,FINAL - abstract shape references,FINAL - concrete shape references,FINAL - total color references,FINAL - abstract color references,FINAL - concrete color references,FINAL - total purple dot references,FINAL - abstract purple dot references,FINAL - concrete purple dot references
user_1595961818108,Describe,8,2,0,"one triange, two circles, one elipse",0,,0,,0,0,0,,0,
user_1595101424891,Explain,1,2,1,because she uses it frequently,0,0,0,0,0,0,0,0,0,0
user_1595101424891,Explain,2,2,0,"she used it recently, maybe the tear-shaped piece at the bottom was too big for the fish to bite on",1,1,,,0,0,0,0,0,0
user_1595101424891,Explain,3,2,0,it doesn't have edges to hook onto the fish,1,,,0,0,0,0,0,0,0
user_1595101424891,Explain,4,2,1,The shape at the bottom has edges,0,1,1,0,0,0,0,0,0,0
user_1595101424891,Explain,5,2,1,there are edges at the bottom making it easy to hook onto fish,1,,,0,0,0,0,0,0,0
user_1595101424891,Explain,6,2,0,the shape at the bottom is too round to hook onto fish,1,,,0,0,0,0,0,0,0
user_1595101424891,Explain,7,2,1,there are edges to hook onto the fish,1,,,0,0,0,0,0,0,0
user_1595101424891,Explain,8,2,0,the shape is too round to hook onto fish,1,,,0,0,0,0,0,0,0
user_1594259654020,Explain,1,2,1,There is a purple dot that attracts the fish.,,0,0,0,0,0,0,1,0,1
user_1594259654020,Explain,2,2,0,Because there are no apparent small dots on the upper half of the lure.,0,0,0,0,0,0,0,,0,
user_1594259654020,Explain,3,2,0,Because there are no apparent colorful small dots on the upper half of the lure.,0,0,0,0,0,0,0,,0,
user_1594259654020,Explain,4,2,1,Because the upper half of the lure is of long shape.,0,1,1,0,0,0,0,0,0,0
user_1594259654020,Explain,5,2,1,Because there is a small purple dot on the upper half of the lure.,0,0,0,0,0,0,0,1,0,1
user_1594259654020,Explain,6,2,0,"Because there are no purple dots on the lower half of the lure, even though the upper half is long and blue.",0,1,1,0,1,0,1,1,0,1
user_1594259654020,Explain,7,2,1,Because there is a purple dot on the upper half of the lure.,0,0,0,0,0,0,0,1,0,1
user_1594259654020,Explain,8,2,0,Because the lower half is red.,0,0,0,0,1,0,1,0,0,0
user_1594652172953,Explain,1,2,1,Becuase these fishes are attracted to at least one of the part of the lure.,,0,0,0,0,0,0,0,0,0
user_1594652172953,Explain,2,2,0,this lure dont consists any part akin to the first one.,0,0,0,0,0,0,0,0,0,0
user_1594652172953,Explain,3,2,0,"yellow is not the reason, so does green.",0,0,0,0,2,0,2,0,0,0
user_1594652172953,Explain,4,2,1,because yellow lure is on the bottom,0,0,0,0,1,0,1,0,0,0
user_1594652172953,Explain,5,2,1,red lure on top,0,0,0,0,1,0,1,0,0,0
user_1594652172953,Explain,6,2,0,because it is red on the bottom,0,0,0,0,1,0,1,0,0,0
user_1594652172953,Explain,7,2,1,yellow and blue combination works,0,0,0,0,2,0,2,0,0,0
user_1594652172953,Explain,8,2,0,no idea,0,0,0,0,0,0,0,0,0,0
user_1594256160440,Describe,1,2,1,"Has a form like a water drop, in the left there is small purple circle and at the bottom there the is a small yellow cylinder flip upside down.",0,2,0,2,1,0,1,1,0,1
user_1594256160440,Describe,2,2,0,A small green circle above an almost like droplet of water whose color is blue.,0,2,0,2,2,0,2,0,0,0
user_1594256160440,Describe,3,2,0,A yellow rhombus above a small green circle that contains another purple circle.,0,2,0,2,2,0,2,1,0,1
user_1594256160440,Describe,4,2,1,An oval circle on top of yellow star that contains on its inside a small purple circle (on the right side of the star).,0,2,0,2,1,0,1,1,0,1
user_1594256160440,Describe,5,2,1,A red circle containing a small purple circle on the inside. Below the red circle is a green rhombus that contains also a purple cicle.,0,2,0,2,2,0,2,2,0,2
user_1594256160440,Describe,6,2,0,A blue star and bellow a red circle,0,2,0,2,2,0,2,0,0,0
user_1594256160440,Describe,7,2,1,A yellow rhombus and bellow a smaller blue rhombus. A small purple circle is also inside the yellow rhombus.,0,2,0,2,2,0,2,1,0,1
user_1594256160440,Describe,8,2,0,An flip green cone and below a red oval containing inside a smaller purple circle.,0,2,0,2,2,0,2,1,0,1
user_1594449649397,Explain,1,2,1,The fish might have been attracted to the bright yellow beak at one side of the fishing lure.,1,1,1,0,,0,,0,0,0
user_1594449649397,Explain,2,2,0,Green and blue are natural colors that are often seen in nature. The fish probably didn't pay any attention to this fishing lure due to its colors.,1,0,0,0,,,2,0,0,0
user_1594449649397,Explain,3,2,0,The yellow body might repel the fish from it because too much of a bright color might intimidate the fish.,1,0,0,0,,,1,0,0,0
user_1594449649397,Explain,4,2,1,The yellow piece at the bottom is enough to attract the fish and not repel it away.,,0,0,0,1,0,1,0,0,0
user_1594449649397,Explain,5,2,1,The large red body probably attracted the fish.,,0,0,0,1,0,1,0,0,0
user_1594449649397,Explain,6,2,0,The red part needs to be much larger to attract any fish. Its probably too small for a fish to see or care about.,,0,0,0,1,0,1,0,0,0
user_1594449649397,Explain,7,2,1,The lure kind of looks like a small fish. Some fish may see the lure as prey.,1,0,0,0,0,0,0,0,0,0
user_1594449649397,Explain,8,2,0,The lure is pointed which may scare fish away. The large green body also probably doesn't help attract fish.,,1,1,0,1,0,1,0,0,0
user_1594311938028,Describe,1,2,1,"downward yellow triangle, red droplet, purple circle",0,2,0,2,2,0,2,1,0,1
user_1594311938028,Describe,2,2,0,"large green circle, blue droplet",0,2,0,2,2,0,2,0,0,0
user_1594311938028,Describe,3,2,0,"large diamond, small green circle, smaller purple circle",0,2,0,2,2,0,2,1,0,1
user_1594311938028,Describe,4,2,1,"blue oval, yellow star, small purple circle",0,2,0,2,2,0,2,1,0,1
user_1594311938028,Describe,5,2,1,"red circle, purple circle, green diamond, purple circle",0,2,0,2,2,0,2,2,0,2
user_1594311938028,Describe,6,2,0,"blue star, red circle",0,2,0,2,2,0,2,0,0,0
user_1594311938028,Describe,7,2,1,"yellow diamond, purple circle, blue diamond",0,2,0,2,2,0,2,1,0,1
user_1594311938028,Describe,8,2,0,"2 purple circle, green triangle, red oval",0,2,0,2,2,0,2,2,0,2
user_1594748913631,Describe,1,2,1,It looks like an ice cream cone with a tear drop on top,0,2,1,1,0,0,0,0,0,0
user_1594748913631,Describe,2,2,0,A tear drop with a circle on top,0,2,0,2,0,0,0,0,0,0
user_1594748913631,Describe,3,2,0,It looks like a diamond with an olive underneath,0,2,1,1,0,0,0,,,0
user_1594748913631,Describe,4,2,1,An oval with a star with a red dot on it underneath,0,2,0,2,0,0,0,1,0,1
user_1594748913631,Describe,5,2,1,"A red circle with a purple dot inside, on top of of a green diamond with a red dot inside",0,2,0,2,2,0,2,2,0,2
user_1594748913631,Describe,6,2,0,A blue star with a red dot underneath,0,2,0,2,2,0,2,0,0,0
user_1594748913631,Describe,7,2,1,"A yellow diamond with a purple dot inside, on top of a blue diamond",0,2,0,2,2,0,2,1,0,1
user_1594748913631,Describe,8,2,0,"A green upside down triangle with a purple dot inside, on top of a red oval with a purple dot",0,2,0,2,2,0,2,2,0,2
user_1595111974394,Explain,1,2,1,involves 3 parts/shapes,0,0,0,0,0,0,0,0,0,0
user_1595111974394,Explain,2,2,0,There's a green circle and we haven't seen green in the lure combination yet,0,1,0,1,1,0,1,0,0,0
user_1595111974394,Explain,3,2,0,there's green,0,0,0,0,1,0,1,0,0,0
user_1595111974394,Explain,4,2,1,"blue shapes, yellow shapes and purple dots work for the combination",0,0,0,0,2,0,2,1,0,1
user_1595111974394,Explain,5,2,1,maybe the additional purple dot counters the green shape,0,0,0,0,1,0,1,1,0,1
user_1595111974394,Explain,6,2,0,must have at least 3 shapes,0,0,0,0,0,0,0,0,0,0
user_1595111974394,Explain,7,2,1,"meets the rules for a successful combination. no green, at least 3 shapes",0,0,0,0,1,0,1,0,0,0
user_1595111974394,Explain,8,2,0,too much green and green doesnt work,0,0,0,0,1,0,1,0,0,0
user_1595032665387,Explain,1,2,1,The lure might've looked like another fish where it might catch this specific fish.,1,0,0,0,0,0,0,0,0,0
user_1595032665387,Explain,2,2,0,The fish might've not found any interest in this lure by the color and/or shape.,,0,0,0,0,0,0,0,0,0
user_1595032665387,Explain,3,2,0,"The lure might've been to ""sharp"" for the fish liking.",1,1,1,0,0,0,0,0,0,0
user_1595032665387,Explain,4,2,1,I am starting to believe that this might've been a pattern. Maybe it's because the lure resembles a fish?,1,0,0,0,0,0,0,0,0,0
user_1595032665387,Explain,5,2,1,"Maybe it's not a pattern, however, it can be the colors that might attract the fish.",,0,0,0,0,0,0,0,0,0
user_1595032665387,Explain,6,2,0,I still believe it's the shape that causes the fish not to be attracted to the lure.,,0,0,0,0,0,0,0,0,0
user_1595032665387,Explain,7,2,1,Maybe it's a pattern of the fishes now? From what I'm seeing is 2 fishes not caught and 2 fishes getting caught.,0,0,0,0,0,0,0,0,0,0
user_1595032665387,Explain,8,2,0,The fishes probably not attracted to sharp edges.,,1,1,0,0,0,0,0,0,0
user_1595067365449,Explain,1,2,1,the fish has a preference for that type of lure,0,0,0,0,0,0,0,0,0,0
user_1595067365449,Explain,2,2,0,"the fish prefer one type of lure, and the lure used for this had completely different combinations",0,0,0,0,0,0,0,0,0,0
user_1595067365449,Explain,3,2,0,so far it seems that the fish prefer triangular fish lures,0,1,1,0,0,0,0,0,0,0
user_1595067365449,Explain,4,2,1,it sort of resembles the first lure in that the tip is sharp and pointy compared to the lures that didn't catch fish,,,,0,0,0,0,0,0,0
user_1595067365449,Explain,5,2,1,"again, this lure is pointy",0,1,1,0,0,0,0,0,0,0
user_1595067365449,Explain,6,2,0,"this lure had no pointy sides, didn't follow the pattern of the lures that did catch fish",0,1,1,0,0,0,0,0,0,0
user_1595067365449,Explain,7,2,1,this lure is similar to the other lure with a square shape,0,1,0,1,0,0,0,0,0,0
user_1595067365449,Explain,8,2,0,it's rounded,0,1,1,0,0,0,0,0,0,0
user_1595136550406,Explain,1,2,1,This lure may look like the organism that the fish usually eats,1,0,0,0,0,0,0,0,0,0
user_1595136550406,Explain,2,2,0,It did not have the same pointed end that makes it look like another fish,1,1,1,0,0,0,0,0,0,0
user_1595136550406,Explain,3,2,0,It does not resemble a marine animal,1,0,0,0,0,0,0,0,0,0
user_1595136550406,Explain,4,2,1,The long shape looks most similar to the first lure,0,,,0,0,0,0,0,0,0
user_1595136550406,Explain,5,2,1,It follows the trend of the top of the lure having a round shape shape with the bottom of the lure having a shape with sharp corners,0,2,2,0,0,0,0,0,0,0
user_1595136550406,Explain,6,2,0,This does not follow the same trend as the other lures,0,0,0,0,0,0,0,0,0,0
user_1595136550406,Explain,7,2,1,"This lure has a colored dot in the to part of the lure, much like the others that were successful",0,0,0,0,0,0,0,1,0,1
user_1595136550406,Explain,8,2,0,This lure does not follow the shape trend neither does it follow the trend of having a dot exclusively in the top part of the lure,0,0,0,0,0,0,0,,0,
user_1595553168434,Describe,1,2,1,"a red drop with a purple dot on the left side, a yellow inverted triangle underneath.",0,2,0,2,2,0,2,1,0,1
user_1595553168434,Describe,2,2,0,a big green circle with a blue drop underneath,0,2,0,2,2,0,2,0,0,0
user_1595553168434,Describe,3,2,0,"a yellow diamond with a green circle underneath, a dark dot inside the green circle",0,2,0,2,2,0,2,1,0,1
user_1595553168434,Describe,4,2,1,"a blue oval with a yellow star underneath, a dark dot in the yellow star",0,2,0,2,2,0,2,1,0,1
user_1595553168434,Describe,5,2,1,"a red circle with a purple dot inside, a green diamond with a dark dot inside is underneath",0,2,0,2,2,0,2,2,0,2
user_1595553168434,Describe,6,2,0,a blue four-edge star with a red circle underneath,0,2,0,2,2,0,2,0,0,0
user_1595553168434,Describe,7,2,1,"a yellow diamond with a purple dot on right top, a blue diamond underneath",0,2,0,2,2,0,2,1,0,1
user_1595553168434,Describe,8,2,0,"an inverted green triangle with a purple dot on the top left, a red oval with a dark dot underneath",0,2,0,2,2,0,2,2,0,2
user_1594237847938,Describe,1,2,1,It is a red droplet with a purple spot on the left side. There is an upside down yellow triangle underneath the droplet.,0,2,0,2,2,0,2,1,0,1
user_1594237847938,Describe,2,2,0,It is a green circle with a blue droplet underneath it.,0,2,0,2,2,0,2,0,0,0
user_1594237847938,Describe,3,2,0,"It is a yellow diamond with a green circle underneath it. In the circle, there is a red spot on the right side.",0,2,0,2,2,0,2,1,0,1
user_1594237847938,Describe,4,2,1,It is a blue oval with a yellow ninja star (4 sides) underneath it. The ninja star has a red spot on the right side.,0,2,0,2,2,0,2,1,0,1
user_1594237847938,Describe,5,2,1,It is a red circle with a purple spot on the right side. There is a green diamond with a spot under the circle.,0,2,0,2,2,0,2,2,0,2
user_1594237847938,Describe,6,2,0,It is a blue ninja star with a red circle underneath it.,0,2,0,2,2,0,2,0,0,0
user_1594237847938,Describe,7,2,1,it is a yellow diamond on top of a smaller blue diamond. The yellow diamond has a purple spot inside.,0,2,0,2,2,0,2,1,0,1
user_1594237847938,Describe,8,2,0,It is an upside down green triangle with a purple spot on the left side on top of a red oval with a purple spot on its left side.,0,2,0,2,2,0,2,2,0,2
user_1594527973232,Describe,1,2,1,A red tear drop shaped lure with a yellow triangle underneath,0,2,0,2,2,0,2,0,0,0
user_1594527973232,Describe,2,2,0,green circle with a small blue tear drop like shape,0,2,0,2,2,0,2,0,0,0
user_1594527973232,Describe,3,2,0,A yellow diamond with a green circle underneath with a red dot in it,0,2,0,2,2,0,2,1,0,1
user_1594527973232,Describe,4,2,1,oval shape with a star like shape underneath,0,2,0,2,0,0,0,0,0,0
user_1594527973232,Describe,5,2,1,red circle with a purple dot in it with a diamond underneath it,0,2,0,2,1,0,1,1,0,1
user_1594527973232,Describe,6,2,0,star like shape with a small circle underneath,0,2,0,2,0,0,0,0,0,0
user_1594527973232,Describe,7,2,1,large diamond shape with a purple dot in it and a small diamond underneath,0,2,0,2,0,0,0,1,0,1
user_1594527973232,Describe,8,2,0,upside down triangle with a purple dot in it and circle underneath,0,2,0,2,0,0,0,1,0,1
